route;Waypoint1;Waypoint2;Waypoint3;Error;Info
ausnt.c005;+X644340;+X759655;;LONG_SEGMENT;27.06
ausnt.c005;+X898945;+X901378;;LONG_SEGMENT;21.95
ausnt.c014;+X973831;+X731734;;LONG_SEGMENT;21.54
ausqld.a071;+X116900;QLD49_W;QLD49_E;SHARP_ANGLE;137.32
ausqld.n001;+x430;+x432;+x433;SHARP_ANGLE;157.05
ausqld.n001;+x434;+x437;+x438;SHARP_ANGLE;151.18
ausqld.qld011bri;QLD56_E;QLD56_W;QLD57;SHARP_ANGLE;140.06
ausqld.qld049;ChaBolRd;+X483515;;LONG_SEGMENT;20.94
ausqld.qld052;+X106164;+X381772;+X322285;SHARP_ANGLE;144.36
ausqld.qld062;+X205877;+X257012;;LONG_SEGMENT;20.15
ausqld.qld062;+X287995;CorRicRd;;LONG_SEGMENT;38.23
ausqld.qld062;+X446071;+X828264;;LONG_SEGMENT;20.27
ausqld.qld064;CheSt;+X842761;+X786697;SHARP_ANGLE;136.91
ausqld.qld070;+X589137;+X911251;+X205554;SHARP_ANGLE;155.00
ausqld.qld070;+X988781;+X589137;+X911251;SHARP_ANGLE;146.26
ausqld.qld077;QLD11;+X240924;;LONG_SEGMENT;20.84
ausqld.ausdintrl;A2Alt_W;QLD62_Win;;DUPLICATE_COORDS;(-22.390565,143.041241)
ausqld.dinfendr;MyaSt;QLD82;;DUPLICATE_COORDS;(-26.784708,151.11277)
ausqld.td004cli;A3_S;TD4/41;;DUPLICATE_COORDS;(-27.932294,151.986408)
ausqld.td007mct;SamGriRd_S;SamGriRd_N;;DUPLICATE_COORDS;(-27.4733,152.972699)
ausqld.giw;+x430;+x432;+x433;SHARP_ANGLE;157.05
ausqld.giw;+x434;+x437;+x438;SHARP_ANGLE;151.18
ausqld.giw;ArmRd;A6_E;BriSt;SHARP_ANGLE;146.21
ausqld.mw;QLD49_E;QLD49_W;+X116900;SHARP_ANGLE;137.32
ausqld.sw;+x430;+x432;+x433;SHARP_ANGLE;157.05
ausqld.sw;+x434;+x437;+x438;SHARP_ANGLE;151.18
aussa.r001;A1_E;A1_W;;DUPLICATE_COORDS;(-34.940108,138.624426)
aussa.td004;TD4_A;TD4_B;;DUPLICATE_COORDS;(-34.487488,138.94907)
aussa.td004;TheSt_A;TheSt_B;;DUPLICATE_COORDS;(-34.527375,138.95525)
aussa.td010;FirSt;SevSt_E;SevSt_W;SHARP_ANGLE;142.32
aussa.td010;RedRd;MainNorRd_Daw;MainNorRd_Hig;SHARP_ANGLE;137.26
aussa.td010;TD10_A;TD10_B;;DUPLICATE_COORDS;(-34.607573,138.737379)
aussa.td010;VisInf_A;VisInf_B;;DUPLICATE_COORDS;(-34.596398,138.750061)
aussa.td017;TD17_A;TD17_B;;DUPLICATE_COORDS;(-34.339921,138.91352)
aussa.td021;+X419813;MalRd_W;+X947281;SHARP_ANGLE;138.52
aussa.td037;CorTer_W;CorTer_E;B85_Rya;SHARP_ANGLE;136.65
aussa.td037;TD37_Her;TD37_Jet;;DUPLICATE_COORDS;(-33.928789,137.623812)
aussa.td038;HenSt_A;HenSt_B;;DUPLICATE_COORDS;(-34.066953,137.589917)
aussa.td050por;TD50_Wat;;;LABEL_SELFREF;NO_ABBREV
aussa.td050por;TD50_Wat;B37_Wat;;DUPLICATE_COORDS;(-35.518753,138.687394)
aussa.td052;TD52_A;TD52_E;;DUPLICATE_COORDS;(-35.605071,138.160479)
aussa.td055;RanSt_A;RanSt_B;;DUPLICATE_COORDS;(-35.260288,138.893082)
aussa.td056wai;B37_W;;;VISIBLE_HIDDEN_COLOC;aussa.b037@+TD56_Wai
aussa.td060;FraRd_E;ChaHillRd_N;FraRd_W;SHARP_ANGLE;160.36
aussa.td060;TD60_A;TD60_B;;DUPLICATE_COORDS;(-35.218658,138.54367)
austas.a010;+X122131;DriSt;+X378781;SHARP_ANGLE;140.09
austas.a010;+X438674;+X761674;+X976350;SHARP_ANGLE;156.57
austas.a010;+X761674;+X976350;+X262494;SHARP_ANGLE;154.38
austas.b051;+X562482;+X798727;+X583737;SHARP_ANGLE;139.98
austas.b051;+X583737;+X617998;+X242528;SHARP_ANGLE;140.57
austas.b051;+X798727;+X583737;+X617998;SHARP_ANGLE;163.09
austas.c114;GlaCrkRd;ClaRd;C102_S;SHARP_ANGLE;142.87
austas.c218;B218_E;B218_W;;DUPLICATE_COORDS;(-41.010338,145.064163)
austas.c417;FreSt_W;ToN1;FreSt_E;SHARP_ANGLE;141.13
austas.c607;ScoPeakDam;+X643842;RedKno;SHARP_ANGLE;147.49
austas.c609;+X901372;+X247089;+X841631;SHARP_ANGLE;156.78
austas.c616;+X621884;+X847939;+X803225;SHARP_ANGLE;152.10
austas.c616;+X847939;+X803225;BraLn;SHARP_ANGLE;143.85
austas.c625;C625_W;C625_E;;DUPLICATE_COORDS;(-43.112239,147.373545)
austas.c632;+X611031;+X705472;+X495035;SHARP_ANGLE;144.15
austas.c632;HarMtnNP;+X611031;+X705472;SHARP_ANGLE;142.06
ausvic.a001war;+x994;A200_S;+x1(A200);SHARP_ANGLE;150.13
ausvic.b861;TD11_W;;;VISIBLE_HIDDEN_COLOC;ausvic.td011@+B861_S
ausvic.c119;+X550378;+X239288;+X162595;SHARP_ANGLE;152.35
ausvic.c262;SutRd_W;GutSt;SutRd_E;SHARP_ANGLE;136.06
ausvic.c419;+X880013;C421_N;C421_S;SHARP_ANGLE;136.33
ausvic.c426;RowRid;+X728241;+X713054;SHARP_ANGLE;164.17
ausvic.c505;+X500364;+X575318;+X710441;SHARP_ANGLE;145.87
ausvic.c535;+X169723;+X836315;+X891043;SHARP_ANGLE;142.62
ausvic.c535;+X337705;+X643255;+X175082;SHARP_ANGLE;160.59
ausvic.mr007;MR34_W;MR34_E;MR62_W;SHARP_ANGLE;146.92
ausvic.td002;MR34;+X127526;WalSt_S;SHARP_ANGLE;148.41
ausvic.td002;M1(W5A);M1_W;;DUPLICATE_COORDS;(-37.827599,144.89483)
ausvic.td012;TD12;;;LABEL_SELFREF;NO_SUFFIX
ausvic.td012;TD12;MR4;;DUPLICATE_COORDS;(-38.147277,145.124674)
ausvic.td022;B100;WilSt;;DUPLICATE_COORDS;(-38.540957,143.975315)
ausvic.td054;CasSt_W;WooAve_S;CasSt_E;SHARP_ANGLE;137.87
ausvic.td064;C384;B340;;DUPLICATE_COORDS;(-37.019447,145.128965)
ausvic.td081;+X303267;C608_S;+X737295;SHARP_ANGLE;148.63
ausvic.td094;C475_LY;C475/C482;;DUPLICATE_COORDS;(-38.248713,146.54809)
ausvic.td094;C483;C482/C483;;DUPLICATE_COORDS;(-38.249657,146.55118)
ausvic.td094;TD94_Moe;TD94_N;;DUPLICATE_COORDS;(-38.201016,146.268454)
ausvic.td094;TD94_S;TD94_Nar;;DUPLICATE_COORDS;(-38.260803,146.228349)
auswa.n001;+x1166;+x1167;;LONG_SEGMENT;28.87
auswa.n001;+x1187;NovaMineRd;;LONG_SEGMENT;21.81
auswa.n001;+x1379;ButTrk;;LONG_SEGMENT;22.68
auswa.n001;PonRd;+x1186;;LONG_SEGMENT;88.86
auswa.n001;TD353;+x1381;;LONG_SEGMENT;31.27
auswa.wa030;+X207313;NBWanRd;;LONG_SEGMENT;20.57
auswa.wa107;+X623680;WA40;;LONG_SEGMENT;36.20
auswa.wa107;KulLGRd;NewPinRd;;LONG_SEGMENT;32.98
auswa.td200;MayDr_N;MayDr_S;;DUPLICATE_COORDS;(-31.959574,115.840713)
auswa.td202;HynSt_S;PtPerRd_W;MemDr_E;SHARP_ANGLE;138.64
auswa.td203;WA52;N1;;DUPLICATE_COORDS;(-31.899348,115.971658)
auswa.td204;WestCoaDr_S;WA71/76;WestCoaDr;SHARP_ANGLE;146.80
auswa.td205;WA30_E;WA30_W;;DUPLICATE_COORDS;(-32.149705,116.024669)
auswa.td206;KarRd_N;KarRd_S;;DUPLICATE_COORDS;(-32.364466,115.991378)
auswa.td251;+X796334;+X211171;+X994694;SHARP_ANGLE;137.63
aut.a007;S10;;;VISIBLE_HIDDEN_COLOC;aut.e55@+A7/S10
aut.b002;B4_S;B4/B34;L8002;SHARP_ANGLE;140.03
aut.b003;UmfEbe;SanPetStr;+X97;SHARP_ANGLE;157.68
aut.b107;L290;+X05;B107a;SHARP_ANGLE;136.55
aut.b107;MautSte;L20_Fle;Hei;SHARP_ANGLE;157.64
aut.b116;A9;L518;B113;SHARP_ANGLE;143.72
aut.b165;GerWeg;Kla;+X03;SHARP_ANGLE;140.30
aut.b165;Kla;+X03;Hin;SHARP_ANGLE;154.93
aut.b185;+X02;+X03;+X05;SHARP_ANGLE;136.61
aut.b185;CHE/AUT;+X02;+X03;SHARP_ANGLE;138.53
aut.l0197;+X22;L286_E;B180;SHARP_ANGLE;138.65
aut.l01433;L4147;+X57;KulStr;SHARP_ANGLE;159.09
aut.l12323;L50;B4_E;B4_W;SHARP_ANGLE;156.71
aut.l22413;L2241_S;L2241_W;;DUPLICATE_COORDS;(48.237944,15.988482)
aut.l40243;Kap;Alk;L4024_W;SHARP_ANGLE;148.74
aut.l40243;L4024_E;L4024_W;;DUPLICATE_COORDS;(47.889284,16.097733)
aut.l41633;+X91;Pri;StuStr_E;SHARP_ANGLE;159.38
aut.l41633;StuStr_E;BahStr_W;B17;SHARP_ANGLE;144.24
aut.l41683;+X84;+X13;S6;SHARP_ANGLE;162.13
aut.l60463;B1_W;B1_E;RatStr_S;SHARP_ANGLE;153.86
aut.l1510a4;Esc;+X53;L1510;SHARP_ANGLE;158.85
aut.l2135;Hof;L274;B311;SHARP_ANGLE;157.01
aut.l3526;HeuWeg;+X87;+X13;SHARP_ANGLE;144.19
aut.l4276;Fes;+X82;+X77;SHARP_ANGLE;144.52
aut.l5276;L527_E;L527_W;;DUPLICATE_COORDS;(47.248358,14.366805)
aut.l5466;+X72;+X24;B96;SHARP_ANGLE;155.26
aut.l5466;Sto;+X40;StoKap;SHARP_ANGLE;151.28
aut.l5466;StoKap;+X72;+X24;SHARP_ANGLE;154.72
aut.l7116;+X68;LeiStr;L722;SHARP_ANGLE;138.54
aut.l7276;B320;HauStr;+X43;SHARP_ANGLE;147.98
aut.l0517;KreWeg;+X68;L300;SHARP_ANGLE;146.15
aut.l0527;Gru;Ber;Got;SHARP_ANGLE;157.21
aut.l0527;Per;Gru;Ber;SHARP_ANGLE;154.36
aut.l0537;PilStr_E;PilStr_N;PilStr_W;SHARP_ANGLE;153.58
aut.l0677;+X64;Ine;Inl;SHARP_ANGLE;149.93
aut.l0677;Hol;+X64;Ine;SHARP_ANGLE;156.29
aut.l3127;Kel;+X30;+X35;SHARP_ANGLE;160.13
aut.l3247;L388;+X76;Kos;SHARP_ANGLE;155.37
aut.l3307;Pig;+X83;Bra;SHARP_ANGLE;160.77
aut.l3527;+X16;Dorf;B171;SHARP_ANGLE;153.98
aut.l3527;Bru;+X16;Dorf;SHARP_ANGLE;143.07
aut.l3527;Hof;Per;Bru;SHARP_ANGLE;152.04
aut.l61893;B121_S;B121_N;+X41;SHARP_ANGLE;149.59
aut.s001wie;36;;;VISIBLE_HIDDEN_COLOC;aut.e461@+S1/S2
az.az066;Coc/Yav;;;VISIBLE_HIDDEN_COLOC;az.us066hiskin@+AZ66_E
az.az077;+X476924;+X709533;PriRd;SHARP_ANGLE;151.60
az.az077;+X599190;+X476924;+X709533;SHARP_ANGLE;158.35
az.az077;+X917930;+X304736;+X599190;SHARP_ANGLE;164.24
az.az088;+X407067;+X760996;+X676641;SHARP_ANGLE;139.85
az.az088;+X760996;+X676641;+X532471;SHARP_ANGLE;153.42
az.az089a;+X191693;+X323555;+X201045;SHARP_ANGLE;158.32
az.az089a;+X350180;+X290266;+X908879;SHARP_ANGLE;153.94
az.az089a;+X714909;+X455523;+X350180;SHARP_ANGLE;165.48
az.az089a;+X787843;+X525477;+X555382;SHARP_ANGLE;145.49
az.az386;+X170160;+X248149;KittPeakObs;SHARP_ANGLE;159.31
az.us060;+X599190;+X476924;+X709533;SHARP_ANGLE;158.35
az.us060;+X476924;+X709533;PriRd;SHARP_ANGLE;151.60
az.us060;+X917930;+X304736;+X599190;SHARP_ANGLE;164.24
az.us066hiskin;Oat;NavDr;;VISIBLE_DISTANCE;10.89
az.us191;+X567858;+X755766;+X161144;SHARP_ANGLE;161.01
az.us191;+X755766;+X161144;+X363658;SHARP_ANGLE;160.01
aze.ah081;+X529097;+X712088;+X723754;SHARP_ANGLE;150.33
aze.e002;+X529097;+X712088;+X723754;SHARP_ANGLE;150.33
aze.m004;+X253582;+X474097;+X118541;SHARP_ANGLE;143.19
aze.m006;+X723754;+X712088;+X529097;SHARP_ANGLE;150.33
aze.m011;+X405003;+X563170;NorKar;SHARP_ANGLE;164.69
aze.m011;+X486379;+X405003;+X563170;SHARP_ANGLE;163.79
aze.m011;+X646104;+X486379;+X405003;SHARP_ANGLE;161.21
aze.m011;+X690670;+X646104;+X486379;SHARP_ANGLE;148.79
aze.m011;+X928667;+X875694;+X690670;SHARP_ANGLE;142.70
aze.m012;+X287450;+X840368;+X760913;SHARP_ANGLE;162.77
aze.m012;+X733017;+X643464;+X613051;SHARP_ANGLE;148.99
aze.m012;+X760913;+X733017;+X643464;SHARP_ANGLE;168.38
aze.m012;+X840368;+X760913;+X733017;SHARP_ANGLE;152.31
aze.m012;+X914575;+X628957;+X934730;SHARP_ANGLE;156.84
bc.bc003;+x101;+x106;+x109;SHARP_ANGLE;159.19
bc.bc003;+x110;+x112;+x115;SHARP_ANGLE;141.41
bc.bc003;+x128a;+x130;BC33;SHARP_ANGLE;138.59
bc.bc003;62Ave;+x98;+x101;SHARP_ANGLE;138.54
bc.bc097;+X160;+X161;+x163;SHARP_ANGLE;156.50
bc.bc097;EastPinePP;+x166;+x168;SHARP_ANGLE;137.37
bc.sellpcre;HoodRd;BC3_W;BC3_E;SHARP_ANGLE;143.75
bc.sellpsstrdm;20St;BC3_CasW;20thSt;SHARP_ANGLE;149.92
bdi.ea002;Kar;Sho;;VISIBLE_DISTANCE;13.21
bdi.ea002;Muti;Gih;;VISIBLE_DISTANCE;10.79
bdi.ea002;Nda;Cib;;VISIBLE_DISTANCE;13.47
bdi.ea002;RP66;Git;;VISIBLE_DISTANCE;10.08
bdi.ea005;Mug;RN11;;VISIBLE_DISTANCE;10.92
bdi.ea005;Rut;Mut;;VISIBLE_DISTANCE;11.28
bdi.rn003;Mut;Rut;;VISIBLE_DISTANCE;11.28
bdi.rn003;RN11;Mug;;VISIBLE_DISTANCE;10.92
bdi.rn005;Mut;Gih;;VISIBLE_DISTANCE;10.79
bdi.rn005;Nda;Cib;;VISIBLE_DISTANCE;13.47
bdi.rn009;Mus;RN10;;VISIBLE_DISTANCE;12.24
bdi.rn010;Buk;Muh;;VISIBLE_DISTANCE;10.15
bdi.rn010;RN22;RN9;;VISIBLE_DISTANCE;10.95
bdi.rn012;Git;RP66;;VISIBLE_DISTANCE;10.08
bdi.rn012;Sho;Kar;;VISIBLE_DISTANCE;13.21
bdi.rn019;Nyab;Mur;;VISIBLE_DISTANCE;12.93
bdi.rn020;+X328118;RP72;Nya;SHARP_ANGLE;149.41
bel.n029ber;N72_N;N72_S;+X93;SHARP_ANGLE;156.29
bel.n473a;LepStr_N;Zand;LepStr_S;SHARP_ANGLE;153.13
bel.n677;ToN677;N90_E;+X80;SHARP_ANGLE;167.34
bel.r000;A4_N;A4_S;;DUPLICATE_COORDS;(50.801022,4.465012)
bel.r004;1;N424;;DUPLICATE_COORDS;(51.086653,3.757061)
bel.r009;27E;27O;;DUPLICATE_COORDS;(50.418954,4.44957)
bel.r012;N16;N1;;DUPLICATE_COORDS;(51.034002,4.472911)
bel.r020;*R20_S;R20_N;;DUPLICATE_COORDS;(50.858546,4.346852)
bel.r023;N264_W;N264_E;;DUPLICATE_COORDS;(50.872082,4.690658)
bel.r026;N2_S;N2_E;;DUPLICATE_COORDS;(50.979583,5.055766)
bel.r030;R30;;;LABEL_SELFREF;NO_SUFFIX
bel.r030;R30;R30_S;;DUPLICATE_COORDS;(51.222663,3.227191)
bel.r035;N382b_E;N382b_W;;DUPLICATE_COORDS;(50.881118,3.43146)
bel.r036;R36y_W;R36y_E;;DUPLICATE_COORDS;(50.823343,3.258879)
bel.r040;N60_N;N60_S;;DUPLICATE_COORDS;(51.038561,3.725696)
bel.r050;N50_N;N50_S;;DUPLICATE_COORDS;(50.459256,3.948539)
bel.r052;N507_W;N507_E;;DUPLICATE_COORDS;(50.5999,3.399796)
bel.r053;N576/N975_W;N576/N975_S;;DUPLICATE_COORDS;(50.399238,4.522419)
bel.r070;N2_S;N2_N;;DUPLICATE_COORDS;(50.930724,5.332666)
bel.r071;N80_W;N80_E;;DUPLICATE_COORDS;(50.917249,5.326349)
bel.r080;N82_S;N82_N;;DUPLICATE_COORDS;(49.567007,5.534202)
bgd.ah001;Bas;R820;;VISIBLE_DISTANCE;14.13
bgd.ah001;IND/BGD;R280;;VISIBLE_DISTANCE;31.01
bgd.ah001;Mad;E220;;VISIBLE_DISTANCE;12.30
bgd.ah001;N204_E;N204_W;;VISIBLE_DISTANCE;15.43
bgd.ah001;Pan;N207_S;;VISIBLE_DISTANCE;13.13
bgd.ah001;R241;Pan;;VISIBLE_DISTANCE;11.41
bgd.ah001;R301;N105;;VISIBLE_DISTANCE;11.71
bgd.ah001;R360;R211;;VISIBLE_DISTANCE;17.47
bgd.ah001;Z2016;N207_N;;VISIBLE_DISTANCE;15.47
bgd.ah001jes;Mad;R720;;VISIBLE_DISTANCE;15.00
bgd.ah001jes;N7/N706;Ben;;VISIBLE_DISTANCE;20.58
bgd.ah001jes;N8/N804;N803;;VISIBLE_DISTANCE;18.30
bgd.ah001jes;Shi;N8/N804;;VISIBLE_DISTANCE;12.28
bgd.ah001jes;Z7201;Z7057;;VISIBLE_DISTANCE;10.29
bgd.ah002;Bir;R587;;VISIBLE_DISTANCE;17.99
bgd.ah002;IND/BGD;R280;;VISIBLE_DISTANCE;31.01
bgd.ah002;Mad;E220;;VISIBLE_DISTANCE;12.30
bgd.ah002;N204_E;N204_W;;VISIBLE_DISTANCE;15.43
bgd.ah002;N3/N4;R505;;VISIBLE_DISTANCE;10.36
bgd.ah002;Pan;N207_S;;VISIBLE_DISTANCE;13.13
bgd.ah002;R241;Pan;;VISIBLE_DISTANCE;11.41
bgd.ah002;R301;N105_E;;VISIBLE_DISTANCE;11.71
bgd.ah002;R315;Z4007;;VISIBLE_DISTANCE;13.32
bgd.ah002;R360;R211;;VISIBLE_DISTANCE;17.47
bgd.ah002;R585;R555;;VISIBLE_DISTANCE;10.71
bgd.ah002;R587;BodaByp;;VISIBLE_DISTANCE;13.66
bgd.ah002;Sai_W;N508;;VISIBLE_DISTANCE;13.64
bgd.ah002;Z2016;N207_N;;VISIBLE_DISTANCE;15.47
bgd.ah002;Z5001;Tet_E;;VISIBLE_DISTANCE;21.84
bgd.ah002;Z5034;N515_S;;VISIBLE_DISTANCE;10.10
bgd.ah002;Z5075;R556;;VISIBLE_DISTANCE;11.92
bgd.ah041;CouBaz;R180;;VISIBLE_DISTANCE;12.56
bgd.ah041;Feni_W;TalRd;;VISIBLE_DISTANCE;24.79
bgd.ah041;KaiRd;ShaJabRd;;VISIBLE_DISTANCE;14.27
bgd.ah041;MadRd;MonFry;;VISIBLE_DISTANCE;12.99
bgd.ah041;N102;Z1402;;VISIBLE_DISTANCE;22.53
bgd.ah041;N3/N4;R505;;VISIBLE_DISTANCE;10.36
bgd.ah041;PortLinkRd;Z1021;;VISIBLE_DISTANCE;29.73
bgd.ah041;R315;Z4007;;VISIBLE_DISTANCE;13.32
bgd.ah041;R747;Z7405;;VISIBLE_DISTANCE;12.31
bgd.ah041;R755;MonRd;;VISIBLE_DISTANCE;13.95
bgd.ah041;StMarFry;Z1133;;VISIBLE_DISTANCE;14.93
bgd.ah041;Z1132;LamaAliRd;;VISIBLE_DISTANCE;12.17
bgd.ah041;Z1133;CouBaz;;VISIBLE_DISTANCE;14.57
bgd.ah041;Z6022;N6/N704;;VISIBLE_DISTANCE;10.70
bgr.a006;I8;;;VISIBLE_HIDDEN_COLOC;bgr.e80@+I8/A6
bgr.e85;+X24;+X25;+X2A;SHARP_ANGLE;165.85
bgr.e85;+X30;+X31;+X32;SHARP_ANGLE;152.71
bgr.e85;+X33;+X34;+X35;SHARP_ANGLE;168.95
bgr.e87;+X07;+X08;+X09;SHARP_ANGLE;152.30
bgr.e87;+X08;+X09;II71;SHARP_ANGLE;140.72
bgr.i005;+X24;+X25;+X2A;SHARP_ANGLE;165.85
bgr.i005;+X30;+X31;+X32;SHARP_ANGLE;152.71
bgr.i005;+X33;+X34;+X35;SHARP_ANGLE;168.95
bgr.i009;+X07;+X08;+X09;SHARP_ANGLE;152.30
bgr.i009;+X08;+X09;II71;SHARP_ANGLE;140.72
bgr.ii018;A2_S;A2_N;;DUPLICATE_COORDS;(42.707669,23.449631)
bgr.ii035;+X123362;+X253793;Kur;SHARP_ANGLE;164.42
bgr.ii035;+X177720;+X211198;TroPro;SHARP_ANGLE;175.99
bgr.ii035;+X243985;+X727539;+X877742;SHARP_ANGLE;145.41
bgr.ii035;+X549263;+X631626;+X123362;SHARP_ANGLE;163.12
bgr.ii035;+X631626;+X123362;+X253793;SHARP_ANGLE;157.94
bgr.ii035;+X793062;+X549263;+X631626;SHARP_ANGLE;159.99
bgr.ii035;III358;Bal;+X367402;SHARP_ANGLE;159.83
bgr.ii053;+X822897;+X522610;+X102464;SHARP_ANGLE;165.81
bgr.ii062;ToIII6204;I1_N;+X342610;SHARP_ANGLE;156.73
bgr.ii073;+X448263;+X690960;+X520450;SHARP_ANGLE;158.77
bgr.ii097;II71_S;II71_E;;DUPLICATE_COORDS;(43.551752,27.836823)
bih.e661;+X195336;+X898513;+X552365;SHARP_ANGLE;173.78
bih.e661;+X552365;+X986386;+X140917;SHARP_ANGLE;151.36
bih.e661;Obo;+X195336;+X898513;SHARP_ANGLE;136.31
bih.e661x;+X195336;+X898513;+X552365;SHARP_ANGLE;173.78
bih.e661x;+X552365;+X986386;+X140917;SHARP_ANGLE;151.36
bih.e661x;Obo;+X195336;+X898513;SHARP_ANGLE;136.31
bih.e73x;+X900143;M17_S;12(A1);SHARP_ANGLE;156.93
bih.e73x;M17_S;12(A1);+X147995;SHARP_ANGLE;150.76
bih.e73;M17_RudN;5(BLD);5(A1);SHARP_ANGLE;165.84
bih.e73x;M105_S;5(A2);5(A1);SHARP_ANGLE;165.84
bih.e761;+X195336;+X898513;+X552365;SHARP_ANGLE;173.78
bih.e761;+X552365;+X986386;+X140917;SHARP_ANGLE;151.36
bih.e761;+X881684;Lep;+X234023;SHARP_ANGLE;151.45
bih.e761;Obo;+X195336;+X898513;SHARP_ANGLE;136.31
bih.e761x;+X195336;+X898513;+X552365;SHARP_ANGLE;173.78
bih.e761x;+X552365;+X986386;+X140917;SHARP_ANGLE;151.36
bih.e761x;+X881684;Lep;+X234023;SHARP_ANGLE;151.45
bih.e761x;Obo;+X195336;+X898513;SHARP_ANGLE;136.31
bih.e762;+X625011;+X971274;+X296438;SHARP_ANGLE;152.04
bih.e762;R442b;+X625011;+X971274;SHARP_ANGLE;162.12
bih.e762x;+X625011;+X971274;+X296438;SHARP_ANGLE;152.04
bih.e762x;R5506;+X625011;+X971274;SHARP_ANGLE;162.12
bih.m0042;M14;+X241859;+X201860;SHARP_ANGLE;150.91
bih.m0042x;M14;+X241859;+X201860;SHARP_ANGLE;150.91
bih.m005;+X140917;+X986386;+X552365;SHARP_ANGLE;151.36
bih.m005;+X552365;+X898513;+X195336;SHARP_ANGLE;173.78
bih.m005;+X898513;+X195336;Obo;SHARP_ANGLE;136.31
bih.m005x;+X898513;+X195336;Obo;SHARP_ANGLE;136.31
bih.m005x;+X140917;+X986386;+X552365;SHARP_ANGLE;151.36
bih.m005x;+X552365;+X898513;+X195336;SHARP_ANGLE;173.78
bih.m0061;+X344707;+X268367;+X620255;SHARP_ANGLE;137.89
bih.m0061x;+X344707;+X268367;+X620255;SHARP_ANGLE;137.89
bih.m006;+X820464;+X163261;+X865116;SHARP_ANGLE;150.55
bih.m118;+X820464;+X163261;+X865116;SHARP_ANGLE;150.55
bih.m118;R430;+X820464;+X163261;SHARP_ANGLE;148.08
bih.m006;R430;+X820464;+X163261;SHARP_ANGLE;148.08
bih.m0142;+X299618;Zas;BIH/HRV;SHARP_ANGLE;140.85
bih.m0142x;+X299618;Zas;BIH/HRV;SHARP_ANGLE;140.85
bih.m0162;+X365883;+X443633;Gmi;SHARP_ANGLE;144.71
bih.m0162x;+X365883;+X443633;Gmi;SHARP_ANGLE;144.71
bih.m0162x;+X847927;+X209422;DonKra;SHARP_ANGLE;135.43
bih.m0162;+X847927;+X209422;DonKra;SHARP_ANGLE;135.43
bih.m0164;+X879543;+X923340;+X622394;SHARP_ANGLE;176.06
bih.m0164x;+X879543;+X923340;+X622394;SHARP_ANGLE;176.06
bih.m0164x;+X923340;+X622394;+X445410;SHARP_ANGLE;152.81
bih.m0164;+X923340;+X622394;+X445410;SHARP_ANGLE;152.81
bih.m018;R442b;+X625011;+X971274;SHARP_ANGLE;162.12
bih.m111;R5506;+X625011;+X971274;SHARP_ANGLE;162.12
bih.m018;+X409039;Sel;+X830023;SHARP_ANGLE;141.00
bih.m018x;+X409039;Sel;+X830023;SHARP_ANGLE;141.00
bih.m018;+X625011;+X971274;+X296438;SHARP_ANGLE;152.04
bih.m111;+X625011;+X971274;+X296438;SHARP_ANGLE;152.04
bih.m018;R467_W;+X172796;+X871232;SHARP_ANGLE;136.19
bih.m018x;R467_W;+X172796;+X871232;SHARP_ANGLE;136.19
bih.m0193;+X881684;Lep;+X234023;SHARP_ANGLE;151.45
bih.m114;+X881684;Lep;+X234023;SHARP_ANGLE;151.45
bih.m020;+X774032;M6.1;R432;SHARP_ANGLE;151.16
bih.m109;+X774032;M116;R6501;SHARP_ANGLE;151.16
bih.m0018x;Fbh/Srp;;;VISIBLE_HIDDEN_COLOC;bih.m0018@+Fbh/Srp
bih.m0018xora;Srp/Fbh;;;VISIBLE_HIDDEN_COLOC;bih.m0018@+Srp/Fbh
bih.m004x;Fbh/Srp;;;VISIBLE_HIDDEN_COLOC;bih.m004@+Fbh/Srp_2
bih.m004x;Srp/Fbh;;;VISIBLE_HIDDEN_COLOC;bih.m004@+Srp/Fbh_2
bih.m004xjel;Fbh/Srp;;;VISIBLE_HIDDEN_COLOC;bih.e73@+Srp/Fbh
bih.m004xjel;Srp/Fbh;;;VISIBLE_HIDDEN_COLOC;bih.m004@+Srp/Fbh_1
bih.m005x;Fbh/Srp;;;VISIBLE_HIDDEN_COLOC;bih.e761@+Srp/Fbh
bih.m005x;Srp/Fbh;;;VISIBLE_HIDDEN_COLOC;bih.e761@+Fbh/Srp_2
bih.m005xbih;Srp/Fbh;;;VISIBLE_HIDDEN_COLOC;bih.e761@+Fbh/Srp_1
bih.m005xhre;Fbh/Srp;;;VISIBLE_HIDDEN_COLOC;bih.m005@+Fbh/Srp_3
bih.m005xhre;Srp/Fbh;;;VISIBLE_HIDDEN_COLOC;bih.m005@+Srp/Fbh_3
bih.m005xpra;Fbh/Srp;;;VISIBLE_HIDDEN_COLOC;bih.m005@+Fbh/Srp_2
bih.m005xpra;Srp/Fbh;;;VISIBLE_HIDDEN_COLOC;bih.m005@+Srp/Fbh_2
bih.m005xvra;Fbh/Srp;;;VISIBLE_HIDDEN_COLOC;bih.m005@+Fbh/Srp_1
bih.m005xvra;Srp/Fbh;;;VISIBLE_HIDDEN_COLOC;bih.m005@+Srp/Fbh_1
bih.m0061x;Srp/Fbh;;;VISIBLE_HIDDEN_COLOC;bih.m0061@+Srp/Fbh
