state;Name;Pop.;latitude;longitude
KY;New Haven city;849;37.659248;-85.589248
AL;New Site town;848;33.030281;-85.786721
MT;Harlem city;848;48.531752;-108.784407
PA;Arendtsville borough;848;39.924548;-77.297132
PA;Roscoe borough;848;40.078513;-79.865225
PA;Conneautville borough;848;41.758019;-80.369470
TX;Coolidge town;848;31.752609;-96.650524
OK;Shady Point town;848;35.128571;-94.659726
OK;Wright City town;848;34.063789;-95.003551
NC;Lucama town;847;35.643684;-78.008333
MN;Onamia city;847;46.070041;-93.668415
GA;Remerton city;847;30.843572;-83.308492
SC;Norris town;847;34.764904;-82.752192
MN;Emily city;847;46.772363;-93.978653
CA;Lake Almanor Country Club CDP;847;40.248171;-121.147520
MI;Vernon village;847;42.938650;-84.031657
CO;Bow Mar town;847;39.626937;-105.050767
KY;Powderly city;846;37.240274;-87.157042
MD;Woodsboro town;846;39.534400;-77.314329
TX;Santa Maria CDP;846;26.077955;-97.847926
TN;Helenwood town;846;36.423357;-84.541511
NC;Taylortown town;845;35.216254;-79.495543
FL;Bristol city;845;30.427063;-84.979099
FL;Lake Kathryn CDP;845;29.014151;-81.492091
WI;Mellen city;845;46.324288;-90.659295
MO;Van Buren town;845;37.003594;-91.015230
VA;Villa Heights CDP;845;36.699667;-79.899666
NC;Kingstown town;845;35.358757;-81.617501
IA;Neola city;845;41.450942;-95.617532
OK;Garber city;845;36.436576;-97.581987
NJ;Branchville borough;845;41.146748;-74.749243
NE;Utica village;844;40.894938;-97.345366
NY;Silver Springs village;844;42.658791;-78.084875
AL;Mount Vernon town;844;31.093170;-88.011209
TX;Garrison city;844;31.824899;-94.491299
SD;Whitewood city;844;44.461314;-103.639136
IN;Ridgeville town;843;40.290723;-85.029183
MO;Lake Tapawingo city;843;39.019739;-94.309445
NC;North Topsail Beach city;843;34.476925;-77.461091
AL;Skyline town;843;34.802946;-86.123494
KY;Millersburg city;842;38.303468;-84.146083
PA;Everson borough;842;40.090582;-79.587043
IL;Kansas village;842;39.553627;-87.938392
SC;Quinby town;842;34.228445;-79.732460
KY;Crab Orchard city;842;37.462286;-84.507922
OH;Chesapeake village;842;38.428066;-82.454832
OH;Wayne village;842;41.302204;-83.471761
SC;Mulberry CDP;841;33.949972;-80.335115
WI;Elmwood village;841;44.778996;-92.149090
LA;Doyline village;841;32.531282;-93.410145
IA;Wall Lake city;841;42.271141;-95.091724
OH;Mineral City village;841;40.602164;-81.361242
MO;Edmundson city;840;38.735351;-90.364052
ID;Victor city;840;43.602945;-111.112343
AL;Lexington town;840;34.966115;-87.372892
NC;Marshall town;840;35.799904;-82.674789
ID;Mullan city;840;47.469348;-115.798060
AZ;Tonto Basin CDP;840;33.839953;-111.284734
MT;Ennis town;840;45.346230;-111.732259
MS;Heidelberg town;840;31.891249;-88.990952
MS;Vaiden town;840;33.331591;-89.747002
KY;Fleming-Neon city;840;37.194421;-82.705937
AK;Delta Junction city;840;64.047669;-145.718655
IA;Riceville city;840;43.362493;-92.553461
OH;Killbuck village;839;40.498081;-81.983436
PA;Auburn borough;839;40.595715;-76.092642
IA;Milo city;839;41.288213;-93.440001
IA;Adair city;839;41.500094;-94.643839
IA;Manilla city;839;41.888202;-95.232809
IL;East Galesburg village;839;40.943990;-90.312055
WI;Neopit CDP;839;44.982847;-88.828409
TX;Mertzon city;839;31.259951;-100.820759
UT;West Mountain CDP;838;40.063049;-111.782765
NY;Plandome Manor village;838;40.815010;-73.699046
KY;Crofton city;838;37.047752;-87.485260
PA;New Berlin borough;838;40.880416;-76.986268
KS;Wakefield city;838;39.216228;-97.015244
OH;North Perry village;838;41.807399;-81.125357
TN;Crab Orchard city;838;35.905965;-84.877239
NC;Middlesex town;838;35.789769;-78.203428
KY;Bromley city;838;39.082610;-84.560088
MD;Mount Aetna CDP;838;39.602673;-77.613496
CO;Wiggins town;838;40.230273;-104.073367
MN;Scanlon city;838;46.707358;-92.430387
WI;Montreal city;838;46.429081;-90.238845
IA;Hedrick city;837;41.173733;-92.308294
DE;Greenwood town;837;38.806496;-75.589895
WA;Marrowstone CDP;837;48.058323;-122.687943
MO;Marthasville city;837;38.630458;-91.058864
VA;Parksley town;837;37.785078;-75.654222
MN;Madison Lake city;837;44.203869;-93.813214
KY;Bellefonte city;837;38.493560;-82.688364
SD;Ashland Heights CDP;837;44.127385;-103.132364
FL;Greenville town;837;30.467227;-83.635107
MI;Marion village;836;44.102769;-85.147072
OH;Stony Prairie CDP;836;41.350535;-83.147782
IL;Hanover village;836;42.256058;-90.280674
KY;Calhoun city;836;37.538633;-87.259414
MN;West Concord city;836;44.150257;-92.901205
KS;Enterprise city;836;38.902485;-97.118172
NY;Matinecock village;836;40.872248;-73.584312
NY;Afton village;836;42.229180;-75.524781
TX;Rising Star town;835;32.096260;-98.966074
KS;Sharon Springs city;835;38.895513;-101.750881
MO;Osceola city;835;38.046427;-93.699512
PR;Betances comunidad;835;18.028911;-67.133391
NY;Coeymans CDP;835;42.472431;-73.793867
KS;Tribune city;835;38.470288;-101.754489
LA;Waterproof town;834;31.806938;-91.385233
IA;West Bend city;834;42.959074;-94.445782
GA;Dasher town;834;30.745391;-83.222919
WI;Wonewoc village;834;43.653568;-90.222601
PA;Confluence borough;834;39.809997;-79.356692
IN;Hymera town;833;39.185497;-87.299978
FL;Jennings town;833;30.602926;-83.102173
LA;Mooringsport town;833;32.687029;-93.961630
TX;Blooming Grove town;833;32.092084;-96.717088
NC;Woodland town;833;36.329052;-77.217250
WI;Lake Lac La Belle CDP;833;43.132436;-88.542215
CA;Lake of the Woods CDP;833;34.818330;-119.000164
IA;Schleswig city;833;42.163614;-95.434944
AZ;Naco CDP;833;31.337287;-109.944461
IA;Redfield city;833;41.591065;-94.195338
NE;Curtis city;832;40.632586;-100.514747
IN;Royal Center town;832;40.863955;-86.499787
SD;Viborg city;832;43.172664;-97.080757
NY;Belle Terre village;832;40.958573;-73.065599
NY;Arkport village;832;42.393347;-77.696134
CA;Graeagle CDP;831;39.764319;-120.623262
NC;Holly Ridge town;831;34.491867;-77.553091
AR;Cammack Village city;831;34.779941;-92.346932
NY;Woodsburgh village;831;40.622117;-73.707259
IL;Holiday Hills village;831;42.293972;-88.226833
SC;Eastover town;830;33.877553;-80.694592
TX;McLean town;830;35.233836;-100.600055
KS;Mount Hope city;830;37.869198;-97.664663
MS;Kilmichael town;830;33.442175;-89.569761
TX;Falcon Lake Estates CDP;830;26.871966;-99.255946
IA;Janesville city;829;42.646008;-92.462663
IN;Marengo town;829;38.370579;-86.343425
TN;St. Joseph city;829;35.034920;-87.502158
KS;Canton city;829;38.387129;-97.427853
NM;Ojo Amarillo CDP;829;36.693205;-108.369313
GA;Mountain City town;829;34.917466;-83.384877
GA;Doerun city;828;31.320046;-83.916675
CA;Isleton city;828;38.161861;-121.609269
OH;Woodmere village;828;41.459253;-81.481010
PA;Friedensburg CDP;828;40.604343;-76.229900
KS;Benton city;827;37.789302;-97.108402
MN;St. Clair city;827;44.081054;-93.857765
FL;Sunshine Acres CDP;827;26.054822;-80.296926
WI;Dorchester village;827;45.002233;-90.331995
NE;Hooper city;827;41.611082;-96.547238
IN;Boswell town;827;40.518442;-87.381412
VT;Orleans village;826;44.808594;-72.204166
PA;Ringtown borough;826;40.857604;-76.233718
MN;Elgin city;826;44.130877;-92.254091
WA;Tekoa city;826;47.224704;-117.073607
AZ;Sonoita CDP;826;31.668862;-110.653964
KS;Eastborough city;826;37.686475;-97.258837
TX;Kress city;826;34.365010;-101.748129
OH;Marshallville village;826;40.900407;-81.733146
FL;Tangerine CDP;826;28.758581;-81.631852
TX;Lake Tanglewood village;825;35.059020;-101.783325
IL;Livingston village;825;38.967301;-89.762450
TX;Driscoll city;825;27.672549;-97.751059
OK;Wellston town;825;35.690863;-97.063185
IL;Lily Lake village;825;41.942438;-88.470779
AL;Branchville town;825;33.648029;-86.436895
CO;Keystone CDP;825;39.604233;-105.948111
NC;Candor town;825;35.293032;-79.742423
NY;Mill Neck village;825;40.888890;-73.556080
KY;Fincastle city;825;38.306419;-85.539446
MO;Viburnum city;825;37.714668;-91.127914
IN;Nashville town;825;39.203025;-86.238236
WA;Taholah CDP;824;47.345610;-124.287767
CA;Mendocino CDP;824;39.308179;-123.796064
OH;Chippewa Lake village;823;41.074039;-81.903753
SC;Ridge Spring town;823;33.845942;-81.660845
WI;Argyle village;823;42.701827;-89.866408
TX;Camp Wood city;822;29.669084;-100.011641
NY;Savona village;822;42.285283;-77.218814
AR;Norphlet city;822;33.317824;-92.663985
KS;Mound City city;821;38.142026;-94.812186
FL;Waldo city;821;29.789831;-82.170881
WA;Moxee city;821;46.556499;-120.387119
IL;Aroma Park village;821;41.078981;-87.805363
IN;Hamlet town;820;41.381708;-86.584697
AL;Autaugaville town;820;32.432410;-86.653370
AZ;Queen Valley CDP;820;33.294975;-111.297870
PA;Avonmore borough;820;40.527750;-79.466186
IA;Okoboji city;820;43.387620;-95.138025
AR;Gillett city;819;34.119216;-91.380323
OK;Colcord town;819;36.265179;-94.692240
FL;White Springs town;819;30.331647;-82.756008
WV;Fort Gay town;819;38.117528;-82.594620
NC;Columbia town;819;35.917902;-76.249688
SD;Lake Andes city;819;43.156825;-98.538053
MT;Cascade town;819;47.271954;-111.702675
IA;Cambridge city;819;41.898735;-93.529662
SD;Wall town;818;43.991559;-102.240956
UT;Escalante city;818;37.769482;-111.601382
NE;Boys Town village;818;41.261269;-96.130282
IN;Borden town;818;38.470665;-85.947025
CA;Point Reyes Station CDP;818;38.073344;-122.806022
OH;Junction City village;818;39.722077;-82.297764
AL;Wedowee town;818;33.308603;-85.485447
ME;Anson CDP;818;44.801182;-69.892315
OH;Millville village;817;39.389327;-84.654500
NM;El Rancho CDP;817;35.895329;-106.086109
CO;Sanford town;817;37.257437;-105.900591
VA;Keysville town;817;37.039991;-78.483524
TX;Celeste city;817;33.293696;-96.195589
NE;Emerson village;817;42.278988;-96.725942
WA;Startup CDP;817;47.865917;-121.744607
OK;Valley Brook town;817;35.403662;-97.482063
OH;New Madison village;817;39.968569;-84.708239
AR;Altus city;817;35.454627;-93.771859
UT;Minersville town;817;38.213242;-112.924928
WV;Triadelphia town;817;40.050705;-80.627015
ID;Council city;816;44.730083;-116.436213
WA;Ravensdale CDP;816;47.356665;-121.977612
MN;Royalton city;816;45.831763;-94.292357
OH;Perrysville village;816;40.657280;-82.311518
OH;Owensville village;816;39.121851;-84.136990
WI;Stoddard village;815;43.662889;-91.219745
VT;Bradford village;815;43.992647;-72.128650
MA;New Seabury CDP;815;41.573090;-70.474038
MI;Columbiaville village;815;43.156997;-83.409048
OH;Adena village;815;40.216883;-80.875937
KY;Hollow Creek city;815;38.150664;-85.624853
GA;Resaca city;815;34.579116;-84.943989
MI;Gobles city;815;42.360102;-85.879398
IL;Gifford village;815;40.306986;-88.021851
MI;Dryden village;815;42.946447;-83.125819
AZ;Second Mesa CDP;814;35.817613;-110.504281
AR;Fouke town;814;33.260908;-93.886629
OH;Nevada village;814;40.816867;-83.131664
TN;Alexandria town;814;36.077214;-86.033446
SC;North town;813;33.615983;-81.103588
VA;Edinburg town;813;38.822558;-78.565362
AZ;Corona de Tucson CDP;813;31.957860;-110.767238
CO;Ouray city;813;38.023217;-107.672178
CA;Tranquillity CDP;813;36.648199;-120.251549
IA;Swisher city;813;41.844983;-91.694909
MI;Onsted village;813;42.005794;-84.188868
KS;Spearville city;813;37.848750;-99.755318
ND;Mohall city;812;48.765010;-101.511043
ND;Underwood city;812;47.456080;-101.139601
NY;Theresa village;812;44.216586;-75.794859
AZ;Duncan town;812;32.725828;-109.097686
NC;Banner Elk town;811;36.159561;-81.871649
SD;Baltic city;811;43.762331;-96.737707
IL;Cissna Park village;811;40.564674;-87.893988
NC;Warrenton town;811;36.400260;-78.156811
MN;Carlton city;810;46.663054;-92.423660
NE;Minatare city;810;41.810992;-103.502728
IA;Seymour city;810;40.682854;-93.120732
IA;Exira city;810;41.591617;-94.878247
NY;Fonda village;810;42.954342;-74.375424
PA;York Haven borough;809;40.109502;-76.714819
ME;West Kennebunk CDP;809;43.409001;-70.578649
PA;Deemston borough;809;40.018777;-80.043805
AK;Togiak city;809;59.059134;-160.383186
OK;Lost City CDP;809;35.985954;-95.123886
IL;Ashmore village;809;39.530186;-88.021851
IL;Woodhull village;809;41.178879;-90.315230
NC;Dortches town;809;36.011287;-77.858102
MN;Gibbon city;808;44.533200;-94.524178
KS;Howard city;808;37.468517;-96.263014
NC;Cleveland town;808;35.731021;-80.678963
PA;New Salem-Buffington CDP;808;39.925298;-79.837655
NC;Garland town;808;34.787831;-78.394791
AL;Coker town;808;33.246283;-87.679221
IL;McLean village;808;40.315032;-89.170645
IA;Hinton city;808;42.625066;-96.294285
AR;Keiser city;808;35.674411;-90.096084
IA;Bancroft city;808;43.292791;-94.217063
PA;South New Castle borough;808;40.975430;-80.344624
WV;Addison (Webster Springs) town;808;38.476192;-80.410025
OH;Albany village;808;39.228787;-82.200363
GA;Roberta city;808;32.721283;-84.012512
ND;Mott city;808;46.373506;-102.324916
GA;Hiawassee town;808;34.949428;-83.755078
ND;Wilton city;807;47.159011;-100.785903
NC;Star town;807;35.398366;-79.783280
OH;Belle Center village;807;40.507530;-83.748287
IN;Spiceland town;807;39.837743;-85.436089
GA;Crawford city;807;33.883289;-83.155413
MD;Hebron town;807;38.418091;-75.687669
SC;Yemassee town;807;32.694771;-80.853091
MO;Diamond town;807;36.994573;-94.313826
IA;Maxwell city;807;41.890232;-93.397657
IN;Shoals town;807;38.666409;-86.792391
WY;Moorcroft town;807;44.264863;-104.950663
MN;Brownton city;807;44.731609;-94.350498
LA;Estherwood village;807;30.184177;-92.463376
AR;Humphrey city;806;34.422724;-91.706125
WI;Blanchardville village;806;42.810392;-89.861631
IL;Dongola village;806;37.361243;-89.164574
IN;Shirley town;806;39.890516;-85.579823
SC;Elgin town;806;34.169773;-80.791782
OH;East Sparta village;806;40.669893;-81.353680
LA;Marion town;806;32.901772;-92.243354
WV;West Union town;806;39.295594;-80.775888
MO;Waverly city;806;39.208082;-93.520559
TX;Clarksville City city;806;32.528866;-94.894344
FL;Webster city;805;28.613142;-82.054043
MO;Norborne city;805;39.302268;-93.676040
ID;McCammon city;805;42.648993;-112.193366
IL;Hurst city;805;37.832366;-89.144475
WI;Lake Shangrila CDP;805;42.506274;-88.072471
IN;Sunman town;805;39.236324;-85.093768
GA;Baconton city;804;31.376002;-84.161468
NY;Heuvelton village;804;44.618334;-75.406064
IL;Loami village;804;39.675394;-89.846545
NC;St. James town;804;33.940918;-78.102045
TX;Iowa Colony village;804;29.442963;-95.415607
AL;Columbia town;804;31.292283;-85.112123
MS;Maben town;803;33.556772;-89.083647
OH;Waynesfield village;803;40.601858;-83.974884
WA;Brinnon CDP;803;47.665652;-122.924952
FL;Edgewater CDP;803;26.065316;-80.200268
PA;Saxton borough;803;40.214584;-78.245241
WV;Shepherdstown town;803;39.432005;-77.806108
MN;Raymond city;803;45.016555;-95.236254
ND;Hebron city;803;46.901835;-102.043642
CO;Dillon town;802;39.627659;-106.044199
TX;Reid Hope King CDP;802;25.919803;-97.412307
CT;Bantam borough;802;41.723320;-73.240629
OR;Culver city;802;44.524795;-121.212348
NC;Wagram town;801;34.888040;-79.364051
NY;Northville CDP;801;40.967635;-72.624296
OH;Sherwood village;801;41.286690;-84.551628
LA;Ridgecrest town;801;31.602857;-91.527950
IL;St. Jacob village;801;38.716897;-89.767122
NY;Great Bend CDP;801;44.036396;-75.708376
LA;Dubach town;800;32.699768;-92.657286
AR;Bradford city;800;35.423675;-91.455282
KY;White Plains city;800;37.184489;-87.384739
TX;Rankin city;800;31.224412;-101.940866
MN;Adams city;800;43.567041;-92.718616
NY;Mayfield village;800;43.103463;-74.265607
NY;Quioque CDP;800;40.821435;-72.629898
KS;Wilson city;799;38.825619;-98.474748
OH;Scio village;799;40.396478;-81.087484
NC;Whitakers town;799;36.105951;-77.713582
PA;Parker city;799;41.094151;-79.682771
AL;North Courtland town;799;34.676370;-87.307914
WI;Dane village;799;43.250363;-89.500527
AL;Leesburg town;799;34.182624;-85.768986
KY;Ryland Heights city;799;38.965979;-84.470914
AZ;Teec Nos Pos CDP;799;36.923142;-109.088265
KY;Bardwell city;799;36.872690;-89.010026
TX;Eustace city;798;32.308801;-96.009098
ID;Troy city;798;46.738571;-116.770785
IN;Town of Pines town;798;41.688486;-86.946297
TX;Rice city;798;32.234563;-96.494670
TX;Chillicothe city;798;34.255377;-99.512255
TN;Rockford city;798;35.839243;-83.942221
IN;Trafalgar town;798;39.414126;-86.153291
NY;Chateaugay village;798;44.925706;-74.078218
MI;Burr Oak village;797;41.846497;-85.318788
NE;Newman Grove city;797;41.747363;-97.777398
KS;Garden Plain city;797;37.660451;-97.681811
WA;Lakeview CDP;797;47.372937;-119.499004
KS;Alma city;797;39.015637;-96.289050
KY;Pembroke city;797;36.774633;-87.356361
LA;Killona CDP;797;29.999471;-90.487081
WV;Franklin town;797;38.647400;-79.331557
OK;Copan town;796;36.899926;-95.926447
NE;St. Edward city;796;41.571350;-97.861282
OK;North Enid town;796;36.435982;-97.866934
TX;Brownsboro city;796;32.300745;-95.615022
NE;Osmond city;796;42.359300;-97.597699
MS;Mayersville town;795;32.901179;-91.050585
NC;Arlington town;795;36.227481;-80.831861
WI;Birnamwood village;795;44.931199;-89.209643
NY;Corfu village;795;42.958662;-78.403938
NM;Salem CDP;795;32.709888;-107.212155
IL;Kirkwood village;794;40.867982;-90.752259
KY;Clarkson city;794;37.494719;-86.222804
FL;Palm Shores town;794;28.190733;-80.659554
MN;Karlstad city;794;48.576212;-96.518926
MT;Box Elder CDP;794;48.307210;-110.002873
IA;Lowden city;794;41.857847;-90.925971
IA;Melbourne city;794;41.941788;-93.102403
WA;Neah Bay CDP;794;48.365436;-124.615672
OR;Yamhill city;794;45.341174;-123.184105
KS;Udall city;794;37.386991;-97.117808
KY;Wickliffe city;794;36.966600;-89.086822
NJ;Cedarville CDP;793;39.334292;-75.202314
MD;Eden CDP;793;38.278414;-75.652490
IN;West Lebanon town;793;40.270447;-87.385964
TX;Point city;792;32.931512;-95.870957
FL;Grand Ridge town;792;30.711977;-85.018091
SD;Valley Springs city;792;43.583671;-96.464328
IL;Braceville village;792;41.226340;-88.265141
SD;Springfield city;792;42.854763;-97.894814
MO;Morley city;792;37.042474;-89.613316
IL;Vermont village;792;40.295086;-90.427127
AR;Rockport town;792;34.402438;-92.811231
WI;Cambria village;792;43.542645;-89.109919
AK;King Cove city;792;55.072125;-162.318040
CA;Desert Shores CDP;792;33.403148;-116.040706
KS;Coldwater city;792;37.269553;-99.326061
WI;Plain village;792;43.277580;-90.044563
PA;Tidioute borough;792;41.684424;-79.403970
TX;Amherst city;791;34.012515;-102.414424
UT;Mantua town;791;41.497399;-111.942292
NY;Saddle Rock village;791;40.794469;-73.748876
ID;Potlatch city;791;46.922157;-116.897646
PA;Courtdale borough;791;41.284730;-75.904612
NY;Earlville village;791;42.741079;-75.543827
MI;Climax village;791;42.237493;-85.336970
NE;Cairo village;790;41.000409;-98.608083
FL;Cedar Key city;790;29.145558;-83.041544
PA;Rossiter CDP;790;40.896440;-78.934208
WA;Concrete town;790;48.539084;-121.747188
OK;South Coffeyville town;790;36.994064;-95.621042
OH;Washingtonville village;789;40.898603;-80.764419
MO;Cardwell city;789;36.047295;-90.292620
MI;Vermontville village;789;42.626958;-85.023627
SC;Lake View town;789;34.340706;-79.167805
MS;Sandersville town;789;31.785455;-89.034572
NY;Sandy Creek village;789;43.647037;-76.086305
FL;Pomona Park town;789;29.496066;-81.600379
GA;Allenhurst town;788;31.781311;-81.608470
TX;Lindsay town;788;33.636318;-97.221297
TX;Selma city;788;29.587163;-98.315916
IL;Fox River Valley Gardens village;788;42.243667;-88.198000
